user_id,movie_id,movie_title,emotion,event_type,rating,liked,watched_duration_minutes
user_4295,movie_267,Black Panther,excited,watched,6.6,0,98
user_4775,movie_268,Social Network,calm,watched,9.7,0,81
user_8474,movie_269,Arrival,stressed,watched,6.5,0,123
user_8008,movie_270,Top Gun,calm,watched,7.9,1,91
user_6109,movie_271,Planet Earth,excited,watched,7.4,1,83
user_8244,movie_272,Superbad,sad,watched,9.1,0,146
user_7189,movie_273,Roman Holiday,excited,watched,7.9,1,160
user_8099,movie_274,Baby Driver,neutral,watched,8.7,0,88
user_6663,movie_275,Top Gun,neutral,browsed,7.6,0,125
user_5479,movie_276,Wall-E,angry,browsed,8.8,0,134
user_7350,movie_277,Singin' in the Rain,excited,watched,7.4,0,125
user_7357,movie_278,Fast & Furious,sad,watched,6.3,0,93
user_1697,movie_279,Blue Planet,calm,browsed,8.5,0,117
user_1295,movie_280,Frozen,happy,browsed,7.4,0,124
user_6827,movie_281,Rocky,angry,watched,8.9,1,164
user_4852,movie_282,Blue Planet,sad,watched,9.9,1,142
user_1123,movie_283,Scarface,neutral,watched,8.4,1,153
user_2848,movie_284,Squid Game,neutral,watched,7.0,1,125
user_7228,movie_285,The Karate Kid,sad,watched,8.3,0,124
user_1434,movie_286,Logan,excited,watched,7.7,1,138
user_9321,movie_287,The Fault in Our Stars,excited,watched,8.1,0,124
user_8163,movie_288,Iron Man,excited,watched,7.6,0,132
user_3720,movie_289,Sherlock Holmes,stressed,watched,6.0,0,120
user_9069,movie_290,Top Gun,neutral,watched,9.5,1,112
user_1095,movie_291,Don't Breathe,stressed,watched,8.1,0,104
user_8456,movie_292,Mad Max: Fury Road,angry,watched,6.3,0,148
user_7334,movie_293,The Conjuring,calm,watched,8.1,1,122
user_2446,movie_294,Titanic,stressed,watched,8.8,1,128
user_6517,movie_295,The Fault in Our Stars,excited,watched,8.3,0,142
user_9457,movie_296,Ex Machina,calm,browsed,7.1,0,144
user_4135,movie_297,Knives Out,calm,watched,8.9,0,88
user_7365,movie_298,Breakthrough,sad,watched,6.4,0,158
user_2052,movie_299,John Wick,stressed,watched,8.5,0,116
user_6419,movie_300,The Nice Guys,stressed,watched,6.8,0,147
user_7534,movie_301,Forrest Gump,neutral,watched,8.3,0,166
user_8435,movie_302,Braveheart,happy,watched,9.2,1,167
user_4557,movie_303,American Beauty,angry,watched,7.4,1,89
user_8856,movie_304,The Wolf of Wall Street,neutral,browsed,7.0,0,127
user_4956,movie_305,Wall-E,excited,watched,7.2,1,81
user_2176,movie_306,Central Intelligence,sad,watched,9.2,1,144
user_1755,movie_307,A Quiet Place,stressed,watched,8.9,1,104
user_5751,movie_308,Fast & Furious,calm,watched,6.1,0,167
user_4386,movie_309,Deadpool,neutral,watched,7.3,1,134
user_2531,movie_310,A Quiet Place,neutral,watched,9.4,1,127
user_8820,movie_311,The Wolf of Wall Street,excited,browsed,8.8,0,161
user_1937,movie_312,John Wick,excited,watched,5.9,0,89
user_2845,movie_313,Sinister,neutral,watched,8.4,1,117
user_1473,movie_314,The Avengers,angry,watched,7.5,1,112
user_6654,movie_315,The Nice Guys,calm,watched,6.4,0,108
user_7504,movie_316,The Great Barrier Reef,sad,browsed,10.0,0,100
user_5832,movie_317,Baby Driver,stressed,watched,6.4,0,87
user_9680,movie_318,Gladiator,angry,watched,8.6,0,134
user_2983,movie_319,Black Panther,happy,browsed,6.4,0,132
user_6316,movie_320,The Prestige,neutral,browsed,6.8,0,122
user_6697,movie_321,Baby Driver,calm,watched,8.9,0,117
user_3808,movie_322,Cast Away,happy,watched,10.0,0,86
user_1622,movie_323,Fast & Furious,excited,watched,8.3,1,161
user_8421,movie_324,The Game,happy,watched,8.1,1,85
user_8850,movie_325,The Dark Knight,calm,watched,8.1,1,107
user_8847,movie_326,The Notebook,neutral,watched,6.9,0,141
user_2836,movie_327,The Fault in Our Stars,neutral,watched,9.4,1,82
user_1332,movie_328,Divergent,sad,watched,9.6,1,166
user_8190,movie_329,Good Will Hunting,excited,watched,6.9,0,134
user_7389,movie_330,Pulp Fiction,happy,watched,9.0,1,172
user_1780,movie_331,Spider-Man: Homecoming,happy,watched,8.2,1,148
user_9359,movie_332,Coco,happy,watched,8.4,1,121
user_6018,movie_333,Divergent,stressed,watched,9.6,1,154
user_1892,movie_334,The Maze Runner,happy,watched,6.5,0,134
user_7219,movie_335,Spider-Man: Homecoming,calm,watched,8.2,1,155
user_4933,movie_336,The Prestige,excited,watched,10.0,1,149
user_2453,movie_337,Inside Out,excited,watched,8.1,1,166
user_6283,movie_338,Singin' in the Rain,happy,watched,8.5,0,90
user_4096,movie_339,Braveheart,angry,watched,7.7,1,127
user_3524,movie_340,Fast & Furious,happy,watched,8.4,1,135
user_7983,movie_341,Whiplash,sad,watched,6.7,0,115
user_6356,movie_342,The Hangover,stressed,watched,7.2,1,176
user_1146,movie_343,Social Network,stressed,watched,8.3,0,166
user_2400,movie_344,Requiem for a Dream,neutral,browsed,7.0,0,117
user_6936,movie_345,Baby Driver,happy,watched,6.9,0,118
user_7633,movie_346,The Ring,excited,browsed,6.8,0,92
user_2180,movie_347,Hereditary,sad,watched,9.4,1,148
user_6953,movie_348,Frozen Planet,neutral,watched,6.0,0,177
user_3908,movie_349,Toy Story,angry,watched,7.6,1,154
user_4701,movie_350,Sherlock Holmes,excited,watched,5.9,0,146
user_6855,movie_351,A Walk to Remember,angry,browsed,9.6,0,94
user_5750,movie_352,Fast & Furious,stressed,watched,6.6,0,159
user_6658,movie_353,Logan,calm,browsed,6.9,0,127
user_8992,movie_354,The Sixth Sense,angry,watched,7.9,0,167
user_5678,movie_355,The Hunger Games,neutral,watched,6.0,0,171
user_5403,movie_356,Ratatouille,calm,watched,9.3,0,96
user_9801,movie_357,The Wolf of Wall Street,excited,watched,7.8,1,174
user_7043,movie_358,X-Men: Days of Future Past,angry,watched,10.0,1,154
user_9503,movie_359,The Shawshank Redemption,excited,watched,6.2,0,99
user_9956,movie_360,Titanic,calm,browsed,8.3,0,134
user_1373,movie_361,Se7en,excited,watched,6.6,0,124
user_7793,movie_362,Thor,calm,watched,7.6,0,137
user_4324,movie_363,Whiplash,excited,watched,8.5,1,147
user_2492,movie_364,Life,excited,browsed,9.5,0,154
user_1857,movie_365,The Silence of the Lambs,calm,browsed,7.2,0,108
user_4993,movie_366,Squid Game,calm,watched,10.0,1,141
user_4953,movie_367,Gone Girl,neutral,watched,8.7,1,161
user_9278,movie_368,Planet Earth,calm,browsed,7.2,0,129
user_3548,movie_369,Kingsman,neutral,watched,8.3,1,101
user_6678,movie_370,The Wolf of Wall Street,angry,watched,8.1,1,104
user_9948,movie_371,Central Intelligence,calm,watched,7.4,1,137
user_9822,movie_372,The Hangover,excited,watched,9.0,1,113
user_6076,movie_373,American Beauty,happy,watched,9.5,0,116
user_5903,movie_374,March of the Penguins,angry,watched,8.1,0,173
user_5625,movie_375,Sinister,neutral,watched,8.6,1,117
user_3520,movie_376,X-Men: Days of Future Past,calm,watched,9.2,0,131
user_7887,movie_377,Trainspotting,neutral,watched,7.2,1,140
user_2169,movie_378,Finding Nemo,angry,watched,6.4,0,158
user_9053,movie_379,Rocky,sad,browsed,7.3,0,90
user_5981,movie_380,Finding Nemo,neutral,watched,10.0,1,151
user_5199,movie_381,The Dark Knight,angry,watched,6.9,0,93
user_9736,movie_382,The Wolf of Wall Street,excited,watched,8.0,1,149
user_9237,movie_383,The Hunger Games,excited,watched,10.0,1,95
user_4828,movie_384,Memento,angry,watched,7.7,1,149
user_5575,movie_385,The Wolf of Wall Street,excited,watched,9.7,1,114
user_3300,movie_386,Don't Breathe,calm,watched,6.3,0,132
user_1823,movie_387,A Quiet Place,excited,watched,9.8,0,126
user_5827,movie_388,Frozen Planet,calm,watched,7.5,1,85
user_8368,movie_389,A Walk to Remember,angry,watched,7.8,1,141
user_2699,movie_390,American Beauty,stressed,watched,9.6,1,173
user_4631,movie_391,Black Panther,angry,watched,7.0,1,85
user_6753,movie_392,Gladiator,calm,watched,9.5,0,178
user_3437,movie_393,Wall-E,sad,watched,10.0,0,120
user_5346,movie_394,Our Planet,stressed,watched,8.5,1,116
user_4063,movie_395,Frozen,calm,watched,8.9,1,140
user_8247,movie_396,Mindhunter,sad,watched,8.0,0,104
user_7050,movie_397,Black Panther,happy,watched,7.5,1,151
user_2524,movie_398,Mission: Impossible,stressed,watched,7.4,0,166
user_9270,movie_399,The Hangover,sad,watched,8.1,1,159
user_5976,movie_400,Insidious,stressed,watched,9.6,1,148
user_7375,movie_401,Baby Driver,angry,watched,7.2,1,108
user_1007,movie_402,The Ring,neutral,browsed,8.0,0,145
user_1673,movie_403,Frozen,excited,watched,9.3,1,136
user_4430,movie_404,La La Land,calm,browsed,8.0,0,136
user_6837,movie_405,Roman Holiday,stressed,watched,7.9,1,143
user_9966,movie_406,Sinister,happy,watched,10.0,0,96
user_5513,movie_407,The Game,stressed,watched,8.4,1,143
user_7642,movie_408,Black Panther,calm,watched,8.4,1,96
user_7026,movie_409,The Hangover,calm,watched,7.9,0,125
user_3565,movie_410,Bridesmaids,stressed,watched,6.6,0,139
user_4468,movie_411,Zodiac,angry,watched,5.8,0,165
user_9205,movie_412,Finding Nemo,happy,watched,9.8,1,104
user_7933,movie_413,The Avengers,excited,watched,6.6,0,111
user_8628,movie_414,Divergent,stressed,browsed,9.2,0,106
user_1078,movie_415,Don't Breathe,stressed,watched,9.7,1,137
user_4273,movie_416,The Silence of the Lambs,happy,browsed,8.3,0,97
user_7766,movie_417,Knives Out,neutral,watched,8.3,1,106
user_3373,movie_418,American Beauty,calm,watched,6.9,0,103
user_9384,movie_419,127 Hours,stressed,watched,8.6,1,172
user_6321,movie_420,Slumdog Millionaire,excited,watched,7.7,0,163
user_4909,movie_421,Hidden Figures,excited,watched,8.0,1,164
user_2686,movie_422,La La Land,happy,watched,7.6,1,121
user_1488,movie_423,The Conjuring,neutral,watched,8.7,1,163
user_3873,movie_424,Logan,angry,watched,8.1,1,97
user_2771,movie_425,Frozen Planet,stressed,watched,7.5,0,111
user_2031,movie_426,Deadpool,calm,watched,10.0,1,166
user_6448,movie_427,Central Intelligence,neutral,watched,8.6,0,158
user_2863,movie_428,Wall-E,calm,watched,6.2,0,163
user_4103,movie_429,Baby Driver,calm,browsed,10.0,0,117
user_4500,movie_430,Horrible Bosses,neutral,watched,9.2,1,89
user_7526,movie_431,Thor,angry,watched,9.1,0,121
user_1501,movie_432,Erin Brockovich,excited,watched,6.0,0,152
user_3466,movie_433,Thor,stressed,watched,8.2,0,110
user_7779,movie_434,Top Gun,stressed,browsed,9.3,0,113
user_2636,movie_435,The Matrix,happy,watched,6.9,0,173
user_8144,movie_436,Rocky,happy,watched,8.2,1,174
user_3692,movie_437,The Hunger Games,happy,watched,7.7,1,140
user_2598,movie_438,Knives Out,happy,watched,9.6,1,128
user_1273,movie_439,Casablanca,calm,watched,6.4,0,163
user_4321,movie_440,Gladiator,excited,watched,9.7,0,148
user_2458,movie_441,Logan,calm,watched,8.5,1,164
user_8813,movie_442,The Fault in Our Stars,happy,watched,8.0,1,140
user_5640,movie_443,Life,excited,watched,9.0,1,92
user_8891,movie_444,The Godfather,excited,watched,8.4,1,142
user_8907,movie_445,Top Gun,sad,watched,9.5,1,120
user_3904,movie_446,Atomic Blonde,angry,watched,9.5,0,100
user_5394,movie_447,The Fault in Our Stars,calm,watched,8.6,1,119
user_6908,movie_448,The Shawshank Redemption,sad,browsed,8.4,0,130
user_5995,movie_449,The Great Barrier Reef,stressed,browsed,7.7,0,153
user_6221,movie_450,Interstellar,sad,watched,9.3,1,132
user_9042,movie_451,Avatar,neutral,watched,7.3,0,94
user_3959,movie_452,Iron Man,stressed,watched,8.7,1,158
user_5300,movie_453,The Fault in Our Stars,stressed,watched,8.5,0,96
user_1498,movie_454,John Wick,happy,watched,9.3,1,161
user_4074,movie_455,Tropic Thunder,stressed,watched,7.2,0,86
user_8981,movie_456,Slumdog Millionaire,calm,browsed,6.6,0,147
user_8669,movie_457,The Great Barrier Reef,calm,browsed,7.3,0,125
user_6574,movie_458,The Maze Runner,neutral,watched,8.4,1,169
user_5634,movie_459,Life,calm,watched,8.8,0,151
user_6548,movie_460,The Avengers,stressed,watched,8.2,1,151
user_4367,movie_461,Hidden Figures,neutral,watched,9.7,1,165
user_6460,movie_462,Planet Earth,stressed,browsed,5.8,0,112
user_5858,movie_463,Moneyball,happy,watched,8.3,1,119
user_4710,movie_464,American Beauty,calm,watched,8.5,0,88
user_4884,movie_465,Blue Planet,calm,watched,7.3,1,135
user_2692,movie_466,Superbad,neutral,watched,9.2,1,153
user_9305,movie_467,The Lion King,neutral,browsed,7.4,0,178
user_6892,movie_468,Pulp Fiction,angry,watched,8.9,1,136
user_6001,movie_469,Slumdog Millionaire,angry,watched,7.5,0,156
user_6718,movie_470,Mad Max: Fury Road,calm,watched,8.8,1,117
user_8889,movie_471,Deadpool,excited,watched,8.5,1,164
user_3653,movie_472,Squid Game,sad,watched,8.2,1,160
user_2409,movie_473,The Dark Knight,excited,watched,8.8,0,158
user_5763,movie_474,Titanic,calm,watched,7.4,1,160
user_8243,movie_475,Cast Away,angry,watched,8.2,1,167
user_6859,movie_476,Thor,happy,watched,10.0,0,128
user_8356,movie_477,The Karate Kid,neutral,watched,7.6,1,87
user_4941,movie_478,Zodiac,happy,watched,6.0,0,169
user_7633,movie_479,Don't Breathe,neutral,watched,8.5,1,93
user_5130,movie_480,Trainspotting,calm,watched,7.1,0,113
user_9379,movie_481,Divergent,neutral,watched,8.9,1,154
user_9015,movie_482,Why Did You Kill Me,angry,watched,7.0,1,92
user_6853,movie_483,The Dark Knight,sad,watched,8.8,1,139
user_3537,movie_484,March of the Penguins,happy,watched,5.7,0,88
user_3247,movie_485,Parasite,excited,watched,6.6,0,96
user_2006,movie_486,Gladiator,stressed,watched,7.5,1,126
user_2401,movie_487,X-Men: Days of Future Past,sad,watched,6.4,0,176
user_3373,movie_488,Superbad,happy,watched,6.4,0,124
user_4589,movie_489,Insidious,happy,watched,6.5,0,152
user_2124,movie_490,Thor,neutral,watched,9.2,1,125
user_1412,movie_491,Rocky,neutral,watched,7.5,1,83
user_2449,movie_492,Mad Max: Fury Road,calm,watched,8.8,1,143
user_2317,movie_493,Logan,happy,watched,6.0,0,175
user_5051,movie_494,Why Did You Kill Me,sad,watched,6.7,0,97
user_2583,movie_495,Inception,happy,watched,8.0,1,127
user_3195,movie_496,Mission: Impossible,calm,watched,8.8,1,93
user_2947,movie_497,The Karate Kid,excited,watched,7.1,1,110
user_2991,movie_498,The Revenant,sad,watched,7.2,0,102
user_3841,movie_499,Kingsman,happy,browsed,8.3,0,171
